id,degree,betweenesscentrality,weighted degree
f5a0f0c4,1,0.00,1
e6bbc12a46bb84f6,1,0.00,1
d82523d81f0bc64f,1,0.00,1
4f8c3a8e3bd9e8e7,1,0.00,1
e977dce3779d90c2,1,0.00,1
804070c88a4875bd,1,0.00,1
5256ed8d7da1c19e,1,0.00,1
9358b36a158e4944,1,0.00,1
f5fb2df6c6263d8a,1,0.00,1
80d9447284ebbcd4,1,0.00,1
88e6e88c93a90f85,1,0.00,1
e6f30921f016b9df,1,0.00,1
d7ae87c9c6263d8a,1,0.00,1
60ac4d27,1,0.00,1
a98257b9f16efb5e,1,0.00,1
796030c07dc3b26e,1,0.00,1
518104d14beb2ba6,1,0.00,1
09b2611f945dd5c4,1,0.00,1
e734c4f1711ee120,1,0.00,1
c5d3b55dbe87996b,1,0.00,1
488a9a3ea5bce124,1,0.00,1
6cb4b1132203a096,1,0.00,1
d36b63ef,1,0.00,1
8ef111f61af7ceb7,1,0.00,1
c2d02333d787e91b,1,0.00,1
f9c9e47a1aa0e912,1,0.00,1
c65caa1a76dc4769,1,0.00,1
6c088f75a0f5f879,1,0.00,1
217e02871ccc7835,1,0.00,1
d24ac1a484ebbcd4,1,0.00,1
ee3008295db079b5,1,0.00,1
61e4cb70cabc6075,1,0.00,1
5fb80794c6263d8a,1,0.00,1
8cc162d54ea23a13,1,0.00,1
a45f0895,1,0.00,1
6416485c4ceb2e0b,1,0.00,1
5f62f6a2,1,0.00,1
29c0ca94d1895d6c,1,0.00,1
729f62d54ceb2e0b,1,0.00,1
c656330843a30462,1,0.00,1
b2493331d787e91b,1,0.00,1
03fbfe26ecb851b2,1,0.00,1
29215f377abbbd5c,1,0.00,1
d96e17c381b42528,1,0.00,1
5c8f8bfd5db079b5,1,0.00,1
ad0cba947dc3b26e,1,0.00,1
d474dd0d,1,0.00,1
3e332f9404f5b394,1,0.00,1
ab1168de,1,0.00,1
fd56e7b71aa0e912,1,0.00,1
5ab7caf2cd5b1559,1,0.00,1
d85ca807ca5aca47,1,0.00,1
58deb6df,1,0.00,1
7ab152a5d787e91b,1,0.00,1
ddd2926ed25693ce,1,0.00,1
468e6c2d6332421a,1,0.00,1
348533f25db079b5,1,0.00,1
828a7c2fd787e91b,1,0.00,1
9b1fe278ef337993,1,0.00,1
8b5407e6d5db24c3,1,0.00,1
356bc828,1,0.00,1
d7000b83d787e91b,1,0.00,1
8903edf476dc4769,1,0.00,1
42b457c2711ee120,1,0.00,1
187e40ab8a4875bd,1,0.00,1
44ed1810aad45b01,1,0.00,1
86c2966384ebbcd4,1,0.00,1
8f9ea06f836d2439,1,0.00,1
9666e21b,1,0.00,1
450c79ec2ea4f8ba,1,0.00,1
a502f2f9c6263d8a,1,0.00,1
4ddd2e91ef726eae,1,0.00,1
622cb13276dc4769,1,0.00,1
d4c9362757b3c6c3,1,0.00,1
70cdad44df82c7a0,1,0.00,1
4222ff15260bcecc,1,0.00,1
f36d50703bd9e8e7,1,0.00,1
4c5e651b,1,0.00,1
f9c9eafa,1,0.00,1
3e44041f6332421a,1,0.00,1
5451130a04f5b394,1,0.00,1
6e96622b5901521d,1,0.00,1
e8d4465727466962,1,0.00,1
f6136bba,1,0.00,1
b7531cfc8d96a23d,1,0.00,1
48f9251aff065cf0,1,0.00,1
c0a93a9d,1,0.00,1
3160e35c84ebbcd4,1,0.00,1
c369eaf4375c3d47,1,0.00,1
42aaaf2484ebbcd4,1,0.00,1
b103af4dbe6db1d7,1,0.00,1
e54c1344711ee120,1,0.00,1
733157cc1ccc7835,1,0.00,1
c0ca6cfd575d0d2a,1,0.00,1
c1c95dbf0f086703,1,0.00,1
09aa1675d787e91b,1,0.00,1
0ddb9747f0e794f8,1,0.00,1
7f266f58be6db1d7,1,0.00,1
93d7f060aad45b01,1,0.00,1
78241ddd76dc4769,1,0.00,1
a70169f436d749e5,1,0.00,1
c91d706c,1,0.00,1
9b1d3152,1,0.00,1
b2456cfeaba190f1,1,0.00,1
b4ccd0721ccc7835,1,0.00,1
474e04c9225b180e,1,0.00,1
d2e370c6fa61e8fe,1,0.00,1
4c248183c2dc1259,1,0.00,1
c3b91cd0a5bce124,1,0.00,1
546672d2,1,0.00,1
c416fa0c1ccc7835,1,0.00,1
baeeec8aad0177e7,1,0.00,1
edf739a48d96a23d,1,0.00,1
50bb55bc6569eeb3,1,0.00,1
8d56241bfeacaaee,1,0.00,1
06aa4356e9b8d8d7,1,0.00,1
b6896d354c8aeb60,1,0.00,1
a7f3ffed1b13b020,1,0.00,1
be4dba7baaffed8f,1,0.00,1
2103ebefab145aa1,1,0.00,1
7372d2d3,1,0.00,1
c599ab55cc1e3ed4,1,0.00,1
d27de0f44ea23a13,1,0.00,1
b0277ef884ebbcd4,1,0.00,1
7ef5681d711ee120,1,0.00,1
8b7fb5119a45a8e8,1,0.00,1
156d49a8711ee120,1,0.00,1
1455474dd787e91b,1,0.00,1
16353d57ecb851b2,1,0.00,1
62f78ba27807fb7a,1,0.00,1
488a9a3e158e4944,1,0.00,1
90b3353a64a7b95b,1,0.00,1
30fb0789,1,0.00,1
4ee9859c2203a096,1,0.00,1
e4138a4f36d749e5,1,0.00,1
56ba6171e710234d,1,0.00,1
077927ff36d749e5,1,0.00,1
93b05f8a3e72ab6c,1,0.00,1
c8c31032,1,0.00,1
e0b805f61f0bc64f,1,0.00,1
07875ea44ea23a13,1,0.00,1
da07bc44a25f5408,1,0.00,1
7e88d09abe6db1d7,1,0.00,1
544ee4e1ab145aa1,1,0.00,1
9b1fe2789dcb1cd1,1,0.00,1
cc2d808b375c3d47,1,0.00,1
c2704a5dd056b4bf,1,0.00,1
c16690a8e021d49c,1,0.00,1
4f8ffd7268b6db2c,1,0.00,1
ecc2e461779d90c2,1,0.00,1
8fd9aedbe9b8d8d7,1,0.00,1
e6bbd9ea711ee120,1,0.00,1
8f83008af87e93a5,1,0.00,1
c65633081df52df3,1,0.00,1
48654c1aa8d2c4cf,1,0.00,1
573a68fdedead9f4,1,0.00,1
f46c6d27597ff2d3,1,0.00,1
2fab4477900981af,1,0.00,1
2d4a0d553031bea0,1,0.00,1
78780219,1,0.00,1
bbcf5cfe78d9bd10,1,0.00,1
2de165df,1,0.00,1
199d58ea8571106b,1,0.00,1
960cefdc0989142d,1,0.00,1
acc7064e76dc4769,1,0.00,1
3255ea53,1,0.00,1
5349b8778a4875bd,1,0.00,1
380f0ca98ce34352,1,0.00,1
2c763327906ac007,1,0.00,1
950ddfa404f5b394,1,0.00,1
f2ae652d76dc4769,1,0.00,1
03385b0eb7e932e7,1,0.00,1
9970d166,1,0.00,1
e61139ac5096d134,1,0.00,1
23c1ee5c76dc4769,1,0.00,1
3c28d51f8a4875bd,1,0.00,1
7b4f63fe8b1aa260,1,0.00,1
bd5e5c3d56f23684,1,0.00,1
2641907436d749e5,1,0.00,1
7238ac691ccc7835,1,0.00,1
067c633a5096d134,1,0.00,1
e4672b0c76dc4769,1,0.00,1
32b2cfeb90df9d44,1,0.00,1
431b3174ecb851b2,1,0.00,1
7ed30f6c13555279,1,0.00,1
4319b6fd260bcecc,1,0.00,1
e32fe0392203a096,1,0.00,1
dda62bafd787e91b,1,0.00,1
ef3a92434c8aeb60,1,0.00,1
525f0445,1,0.00,1
317dec3f29ea3923,1,0.00,1
8f11af548a4875bd,1,0.00,1
c9302ccf8a4875bd,1,0.00,1
ed8d5c0fd787e91b,1,0.00,1
583d762a8d19d3d4,1,0.00,1
346295ba24f6b932,1,0.00,1
17f5f70a0a10024e,1,0.00,1
ce77d2771f0bc64f,1,0.00,1
dea5e96623885c9e,1,0.00,1
d8d436f8779d90c2,1,0.00,1
dcd6cf39236330a4,1,0.00,1
1edaf105,1,0.00,1
ac652bd336d749e5,1,0.00,1
667d96f236a30aeb,1,0.00,1
b81181af836d2439,1,0.00,1
c6cb1d6d4ea23a13,1,0.00,1
37840c62c6263d8a,1,0.00,1
4e73b22099e427c9,1,0.00,1
8aa14a16fce66524,1,0.00,1
8221b4cecbb77256,1,0.00,1
b1d494ffa9fb0439,1,0.00,1
6444b32c1f0bc64f,1,0.00,1
3bb98551cb7ca6a2,1,0.00,1
2b9438dd36d749e5,1,0.00,1
947a3975779d90c2,1,0.00,1
d74921c83bd9e8e7,1,0.00,1
53e048157294839b,1,0.00,1
c9f5e0382203a096,1,0.00,1
2aea6ca6c144e605,1,0.00,1
39f243e89b5ce758,1,0.00,1
1b13f3f936d749e5,1,0.00,1
f181db3b1f0bc64f,1,0.00,1
09beec9eff065cf0,1,0.00,1
1ace5f871f0bc64f,1,0.00,1
2a9c726820b26358,1,0.00,1
081270cd68b6db2c,1,0.00,1
f82d8703,1,0.00,1
a5f02b98,1,0.00,1
d9cd3fcdbe74e6fe,1,0.00,1
cf0fb34481b42528,1,0.00,1
dc161280db4764fc,1,0.00,1
03b3339c158e4944,1,0.00,1
884297d278d9bd10,1,0.00,1
a3f9b7978a4875bd,1,0.00,1
5ab5f6d5744ae245,1,0.00,1
4e6e0fe0d787e91b,1,0.00,1
0035c9b30eb711ec,1,0.00,1
19aff4d00bc44f2a,1,0.00,1
9ce0723ae9b8d8d7,1,0.00,1
63df0a9b8a4875bd,1,0.00,1
b1be24898a4875bd,1,0.00,1
372de11da9fb0439,1,0.00,1
54d0fa9381b42528,1,0.00,1
488a9a3e3b9d5d3c,1,0.00,1
ee908ef6816484ae,1,0.00,1
9cc0cbd6f51246a7,1,0.00,1
75bb1b5823823d8b,1,0.00,1
d206e87884ebbcd4,1,0.00,1
3b3257f6,1,0.00,1
9a334f44,1,0.00,1
aae89f11,1,0.00,1
2f616741542422a7,1,0.00,1
d77ad6806e1e2240,1,0.00,1
2b8d2c4678d9bd10,1,0.00,1
075ff21cecb851b2,1,0.00,1
649c9495d787e91b,1,0.00,1
17768c6536d749e5,1,0.00,1
aae4fff2cdf6ea96,1,0.00,1
d0a8afc33bd9e8e7,1,0.00,1
35aa5297cdf6ea96,1,0.00,1
e799fb1d4ea23a13,1,0.00,1
81aba280,1,0.00,1
6f2889ad8a4875bd,1,0.00,1
fd86cf8e8a4875bd,1,0.00,1
a2d722425db079b5,1,0.00,1
a7f3ffed2de871e6,1,0.00,1
3437ff40c6263d8a,1,0.00,1
d8535731,1,0.00,1
a93d897d68b6db2c,1,0.00,1
2b32444d5db079b5,1,0.00,1
f8543467d787e91b,1,0.00,1
b79827b444801bc1,1,0.00,1
763c335b1f0bc64f,1,0.00,1
d124fba1a0f5f879,1,0.00,1
46c738c1d787e91b,1,0.00,1
7b3c1d9c00b1f3a7,1,0.00,1
348d734baaffed8f,1,0.00,1
9a7559241b01c4ed,1,0.00,1
85fd459c8b1aa260,1,0.00,1
26d9bacf1aa0e912,1,0.00,1
a9b4a0ddd787e91b,1,0.00,1
4a656b11375c3d47,1,0.00,1
f313d1e7,1,0.00,1
6e6fb72905e70df4,1,0.00,1
6ff3ebbd5db079b5,1,0.00,1
4b4c5530d787e91b,1,0.00,1
893ed34bfbec56bc,1,0.00,1
e95dfaa75dee1d65,1,0.00,1
9cbad7253223bcfe,1,0.00,1
8a84219224f6b932,1,0.00,1
eee941fd779d90c2,1,0.00,1
628d7879e133099d,1,0.00,1
3a9537c4a0f5f879,1,0.00,1
076fa715f39b265e,1,0.00,1
f05dc019c34157bf,1,0.00,1
616c9b17d787e91b,1,0.00,1
fec16e96,1,0.00,1
e960ae6305e70df4,1,0.00,1
1d8d0f5f78d9bd10,1,0.00,1
9767d0e2f3776ac6,1,0.00,1
ba3ce6839e33071e,1,0.00,1
7fd068dbd6e0e6ff,1,0.00,1
1d059fa3c6263d8a,1,0.00,1
5203e2b9744ae245,1,0.00,1
69b4a0f2a8735f2a,1,0.00,1
41f2d8d284ebbcd4,1,0.00,1
3eacc23cd5db24c3,1,0.00,1
b6addda8d787e91b,1,0.00,1
bbf176fa36d749e5,1,0.00,1
e1a67620275fc61c,1,0.00,1
1dea9e22,1,0.00,1
fad42051,1,0.00,1
ad3fbfc21f0bc64f,1,0.00,1
e1b82815edead9f4,1,0.00,1
79ef690f24f6b932,1,0.00,1
f04560f681b42528,1,0.00,1
06cf64868a4875bd,1,0.00,1
c49f154281b42528,1,0.00,1
f7eea52d,1,0.00,1
9e8e40271f0bc64f,1,0.00,1
fab05dc0be74e6fe,1,0.00,1
6427dba2a0f5f879,1,0.00,1
19b4af6884ebbcd4,1,0.00,1
8ab4ff3336d749e5,1,0.00,1
a1ecf93fa0f5f879,1,0.00,1
94112c86be87996b,1,0.00,1
a355a969ecb851b2,1,0.00,1
2b479ec68a4875bd,1,0.00,1
8a014cbb597ff2d3,1,0.00,1
19539d871ccc7835,1,0.00,1
0b34dffb900981af,1,0.00,1
ad855fa1c7dc7dd8,1,0.00,1
06eb3bdd1ccc7835,1,0.00,1
5d6996d1d787e91b,1,0.00,1
0ecc0e1fd34f4c90,1,0.00,1
cd7b2c920eb711ec,1,0.00,1
6d6ed4a9744ae245,1,0.00,1
3b8131ab3bd9e8e7,1,0.00,1
a186a61244956a24,1,0.00,1
c2bce1eea4528ded,1,0.00,1
c3e74f901f0bc64f,1,0.00,1
d5f3bdc1,1,0.00,1
9ca1f156,1,0.00,1
7974b187,1,0.00,1
e822cf27301d587a,1,0.00,1
15802fe31aa0e912,1,0.00,1
ad4fdd8fa0f5f879,1,0.00,1
a3bb43e876dc4769,1,0.00,1
6fbe73ba0bc44f2a,1,0.00,1
8b0d5501be6db1d7,1,0.00,1
3f97fbd9eb9d69e8,1,0.00,1
5201ca8d2203a096,1,0.00,1
f0f99058fce66524,1,0.00,1
5fdf8f0ac6263d8a,1,0.00,1
72ec481f8b1aa260,1,0.00,1
ff2272a71aa0e912,1,0.00,1
ebd48a8b,1,0.00,1
4e4b9cd6,1,0.00,1
29741de7e4a6a646,1,0.00,1
9daa4f6e81b42528,1,0.00,1
c3e1d6adcc1e3ed4,1,0.00,1
bddecf6e6332421a,1,0.00,1
e99d36296332421a,1,0.00,1
34883f951f0bc64f,1,0.00,1
c6b4f4debe87996b,1,0.00,1
48f9251a5db079b5,1,0.00,1
209e2a761f0bc64f,1,0.00,1
49e6d7fd5ec45883,1,0.00,1
c4c6b40700097428,1,0.00,1
7ac0830a84ebbcd4,1,0.00,1
183ab720d7fe30a4,1,0.00,1
aa415c33c6263d8a,1,0.00,1
84e1fa7a76dc4769,1,0.00,1
063d8e3e76dc4769,1,0.00,1
19b4af688a4875bd,1,0.00,1
05a5bb1168b6db2c,1,0.00,1
a251378bcbb77256,1,0.00,1
734ca73bbe87996b,1,0.00,1
171f81c607d76b42,1,0.00,1
2dbc8bdee1825cf2,1,0.00,1
e438e1e2a8735f2a,1,0.00,1
1d142d341f0bc64f,1,0.00,1
5c9c05b7,1,0.00,1
d494f26805e70df4,1,0.00,1
488a9a3e553f099b,1,0.00,1
a39f3ec4,1,0.00,1
2b6d9952,1,0.00,1
9a3ee96cd787e91b,1,0.00,1
44f88a15feacaaee,1,0.00,1
0990864f836d2439,1,0.00,1
882cdc24706847a1,1,0.00,1
e3b079edc6263d8a,1,0.00,1
6d5ffc87,1,0.00,1
ea730fceb3f4c8ce,1,0.00,1
295551a1,1,0.00,1
76894f15711ee120,1,0.00,1
753f57cd1f0bc64f,1,0.00,1
e0e493948a4875bd,1,0.00,1
76e08eb3,1,0.00,1
8ab46524,1,0.00,1
8bdb3335,1,0.00,1
6c1abd5dd17a0181,1,0.00,1
9c82fa7e7dc3b26e,1,0.00,1
d7a05ef5,1,0.00,1
202cd21e8a4875bd,1,0.00,1
7357d5f17ac6007f,1,0.00,1
1ea48d78f4fffcd0,1,0.00,1
1b3ec755,1,0.00,1
46c738c11f0bc64f,1,0.00,1
ae46255604f5b394,1,0.00,1
d3853cc71f0bc64f,1,0.00,1
9b50297f9d21b1a9,1,0.00,1
a1239fff,1,0.00,1
1cf1823df016b9df,1,0.00,1
095fd1b8,1,0.00,1
934fc8fd95a0fb49,1,0.00,1
9343cb871f0bc64f,1,0.00,1
64b1af50ffe69079,1,0.00,1
a63ca18a8a4875bd,1,0.00,1
6a1249dd,1,0.00,1
0ff8876da0f5f879,1,0.00,1
478ce7c11f0bc64f,1,0.00,1
3ab5a0005096d134,1,0.00,1
6ec635d41d5bfd2d,1,0.00,1
907ceae3ef726eae,1,0.00,1
207f8f3b5db079b5,1,0.00,1
6e71cae41f0bc64f,1,0.00,1
85fd459c0eb711ec,1,0.00,1
0fd1ae838a4875bd,1,0.00,1
cbf6140cbf539746,1,0.00,1
6f99596d8a4875bd,1,0.00,1
35712e64ab4085d5,1,0.00,1
22540efa7abbbd5c,1,0.00,1
fcf1fddb46d98882,1,0.00,1
b3fd2f34,1,0.00,1
f0e2c082,1,0.00,1
c34fe28313555279,1,0.00,1
15cafdb4ad0177e7,1,0.00,1
70e845db99ec2bcb,1,0.00,1
886851301f0bc64f,1,0.00,1
cdb513a9fce66524,1,0.00,1
651d4b081f0bc64f,1,0.00,1
961341f00eb711ec,1,0.00,1
ecf8871a,1,0.00,1
21d9d340d787e91b,1,0.00,1
c241f6a38a4875bd,1,0.00,1
ef3a3d06,1,0.00,1
4d7ec794711ee120,1,0.00,1
c0bb00f2fbec56bc,1,0.00,1
8c067defc739337c,1,0.00,1
86038b4c36c6b1de,1,0.00,1
9af4eb4381892725,1,0.00,1
d0a3513f8a4875bd,1,0.00,1
18cccad7779d90c2,1,0.00,1
9c642ddacbb77256,1,0.00,1
ceffea69cd5b1559,1,0.00,1
f268cdc8a0f5f879,1,0.00,1
2f36f6eb9e3836ff,1,0.00,1
cce97ff43bc980aa,1,0.00,1
afbaf9e774b0fc2c,1,0.00,1
78d242e07fdd04d2,1,0.00,1
fa9416624ea23a13,1,0.00,1
c656330823885c9e,1,0.00,1
bf785d950fadd2fe,1,0.00,1
efa7307fd1b0c050,1,0.00,1
ff81cb03d10ca9bd,1,0.00,1
be4e23c1eb0f3060,1,0.00,1
53124e4bef726eae,1,0.00,1
86110cafc136b9bf,1,0.00,1
774007f75096d134,1,0.00,1
e4901c8889416188,1,0.00,1
0c16d7b7897aafd7,1,0.00,1
aeea56f7,1,0.00,1
4a540798,1,0.00,1
ddd2926e76dc4769,1,0.00,1
ffec2129375c3d47,1,0.00,1
78ef3f3d737e5d8b,1,0.00,1
6cd6db58a0f5f879,1,0.00,1
5c9bb8bbad0177e7,1,0.00,1
063efb5a0ff80b9d,1,0.00,1
c1941acd8a4875bd,1,0.00,1
94395ef4fc9d9423,1,0.00,1
6e1f5845,1,0.00,1
aa0febb793dd64c2,1,0.00,1
fe55e4088a4875bd,1,0.00,1
832510d4dab059c4,1,0.00,1
7cc504d3e981565c,1,0.00,1
d613a44a1f0bc64f,1,0.00,1
5f3698be1aa0e912,1,0.00,1
3a971b6284ebbcd4,1,0.00,1
fd5dcbfdd787e91b,1,0.00,1
0d44ff72c6263d8a,1,0.00,1
a231a5431c6a881d,1,0.00,1
68482da33bd9e8e7,1,0.00,1
5d8db5eacd5b1559,1,0.00,1
10aec36c8a4875bd,1,0.00,1
7d25af751aa0e912,1,0.00,1
e478466ead0177e7,1,0.00,1
248905ba6e5b2344,1,0.00,1
9481398f3bd9e8e7,1,0.00,1
c45087c1158e4944,1,0.00,1
884297d290df9d44,1,0.00,1
9a279162c5cc73c1,1,0.00,1
7ff398a627466962,1,0.00,1
3e0259f715744681,1,0.00,1
0489ce3f23823d8b,1,0.00,1
e49a748d8a6685fe,1,0.00,1
8f2a0c1f,1,0.00,1
5539bfd8d787e91b,1,0.00,1
cab0545e,1,0.00,1
84156eef,1,0.00,1
40e2ce18c6263d8a,1,0.00,1
ae60ea43fc7c329c,1,0.00,1
6ee10bee553f099b,1,0.00,1
9362dcfe5096d134,1,0.00,1
8558d43f6332421a,1,0.00,1
8324268d,1,0.00,1
ae4d7cd7c6263d8a,1,0.00,1
386f396b3bd9e8e7,1,0.00,1
170862c0fba336ea,1,0.00,1
f7b0fd6904f5b394,1,0.00,1
879393886332421a,1,0.00,1
7ffd6ee9fce66524,1,0.00,1
80a91019897aafd7,1,0.00,1
26f4e35518d8fb90,1,0.00,1
ba87fcb276dc4769,1,0.00,1
e42af034daa861e9,1,0.00,1
12ba96f69c7b6730,1,0.00,1
8a014cbbf87e93a5,1,0.00,1
ee03dc4d4ceb2e0b,1,0.00,1
803c7afaad328c4d,1,0.00,1
5b8c906d,1,0.00,1
8048fc9420b26358,1,0.00,1
d9f9ead91ccc7835,1,0.00,1
56cb2ce7be87996b,1,0.00,1
e5190cfd,1,0.00,1
6a5eb0a0,1,0.00,1
25e1936d,1,0.00,1
f7e972c7d2e5a0b2,1,0.00,1
0e5c5e4e711ee120,1,0.00,1
f7853e5a84ebbcd4,1,0.00,1
0d7bb1201f0bc64f,1,0.00,1
cf54e8b3eee4aa16,1,0.00,1
33295b031f0bc64f,1,0.00,1
e1752abf76759795,1,0.00,1
f38cbcffbe87996b,1,0.00,1
5f491e871f0bc64f,1,0.00,1
deea8eccf07e20f8,1,0.00,1
825f90e72ea4f8ba,1,0.00,1
44c17cf76360f9ec,1,0.00,1
d79f2eef36d749e5,1,0.00,1
e7725e3744c701de,1,0.00,1
0e98ea514abd7cbc,1,0.00,1
0ee9f95bd787e91b,1,0.00,1
11492112c6263d8a,1,0.00,1
85bc533d0ff80b9d,1,0.00,1
6e057f50d787e91b,1,0.00,1
78e3920876dc4769,1,0.00,1
4bc71d6b1f0bc64f,1,0.00,1
6f23b0de,1,0.00,1
bca8f26d8ce34352,1,0.00,1
d690902d,1,0.00,1
2ef27b186e1e2240,1,0.00,1
ff71512105e70df4,1,0.00,1
75bb1b58ef726eae,1,0.00,1
db52640bc6263d8a,1,0.00,1
7b8f8798dff23b13,1,0.00,1
9c358d9a,1,0.00,1
34c9efdaf4fffcd0,1,0.00,1
79a623de8a4875bd,1,0.00,1
8be271051f0bc64f,1,0.00,1
b1fea09376dc4769,1,0.00,1
62f43cb67abbbd5c,1,0.00,1
17c47b3e,1,0.00,1
cdc7dbce9c7b6730,1,0.00,1
eb82bf3b711ee120,1,0.00,1
7186a88d,1,0.00,1
7edc090a779d90c2,1,0.00,1
e68dbb2ee9b8d8d7,1,0.00,1
cd1bc3bada23c8f7,1,0.00,1
550f2eded787e91b,1,0.00,1
5ebf95f78f1db0bc,1,0.00,1
c399a0284ea23a13,1,0.00,1
3.51E+177,1,0.00,1
dff83dabf51246a7,1,0.00,1
e48f547b1f0bc64f,1,0.00,1
aa1171992891f384,1,0.00,1
3ad3071c1fa06e1b,1,0.00,1
95848fde20b26358,1,0.00,1
324433fe158e4944,1,0.00,1
40e5181d277e7b8c,1,0.00,1
1b24707f0b188ab3,1,0.00,1
b179ca0ecc1e3ed4,1,0.00,1
ad0cbdbf88fe1d5d,1,0.00,1
80c045fc293291c1,1,0.00,1
d6a14b9f8a4875bd,1,0.00,1
908b1344d787e91b,1,0.00,1
5b905b16711ee120,1,0.00,1
014252988b1aa260,1,0.00,1
c13685b318087afc,1,0.00,1
8370d4560fadd2fe,1,0.00,1
a39b81624ea23a13,1,0.00,1
ea92cf856332421a,1,0.00,1
54478eb7711ee120,1,0.00,1
ab6096948ce34352,1,0.00,1
eeb088ae3bd9e8e7,1,0.00,1
af5302bfbe87996b,1,0.00,1
ae3e9c2f5db079b5,1,0.00,1
dab81688dc739d1a,1,0.00,1
752a7d3f779d90c2,1,0.00,1
78b61592,1,0.00,1
be46346f5096d134,1,0.00,1
b3fa70008ce34352,1,0.00,1
b669bfb2c6263d8a,1,0.00,1
e54c1344d787e91b,1,0.00,1
3d23f6a8aa35da31,1,0.00,1
75bb1b58e9b8d8d7,1,0.00,1
35ea1bfd5096d134,1,0.00,1
df1886558571106b,1,0.00,1
921d7fc1293291c1,1,0.00,1
dfd35ba9,1,0.00,1
be6123eb0eb711ec,1,0.00,1
e54c1344c5cc73c1,1,0.00,1
431b31744ea23a13,1,0.00,1
5f2e39661f0bc64f,1,0.00,1
a7f3ffed00b1f3a7,1,0.00,1
a1d90451450aace5,1,0.00,1
3319752b,1,0.00,1
f4aec82256f23684,1,0.00,1
8a3b62997abbbd5c,1,0.00,1
bee6f25fd787e91b,1,0.00,1
c6fffdb4c6263d8a,1,0.00,1
7ae4e51136d749e5,1,0.00,1
776a9c370989142d,1,0.00,1
729cea6c,1,0.00,1
e85e56ae4ea23a13,1,0.00,1
2f3ff4cc03bef39f,1,0.00,1
db085ca8b4e612c1,1,0.00,1
af9a0ba91aa0e912,1,0.00,1
e582384ea5bce124,1,0.00,1
a803c54d0f086703,1,0.00,1
46130ffb5ec45883,1,0.00,1
ece7412c8a4875bd,1,0.00,1
360709880eb711ec,1,0.00,1
a32fc82f95a0fb49,1,0.00,1
ea4de6221f0bc64f,1,0.00,1
cc2d808b779d90c2,1,0.00,1
a1c5f2557594f139,1,0.00,1
52760bc90ff80b9d,1,0.00,1
5832471c8ce34352,1,0.00,1
916f093424f6b932,1,0.00,1
9816bebd,1,0.00,1
4d3c85343919eb94,1,0.00,1
fb64ea80,1,0.00,1
5e03facd49ea3580,1,0.00,1
f72568c5,1,0.00,1
9794f32a23885c9e,1,0.00,1
7d76e1da78d9bd10,1,0.00,1
f4a6b0fd6ce25010,1,0.00,1
f31cfb46,1,0.00,1
431b31745b211c0d,1,0.00,1
ca91ff4756cfb4f8,1,0.00,1
985010a33de05cb4,1,0.00,1
c281c791365e64e3,1,0.00,1
e218c17b0153a639,1,0.00,1
c27e0a5f,1,0.00,1
eacbc5dd0eb711ec,1,0.00,1
257a81632203a096,1,0.00,1
60f85fd5be74e6fe,1,0.00,1
b6ab01c96ee42729,1,0.00,1
9b753e0c8a4875bd,1,0.00,1
79e904d3d787e91b,1,0.00,1
1aa735e7711ee120,1,0.00,1
87b57f13d787e91b,1,0.00,1
a97b2f644ea23a13,1,0.00,1
93168324f3776ac6,1,0.00,1
82a9bd947abbbd5c,1,0.00,1
8e5b1a311f0bc64f,1,0.00,1
550b94023bd9e8e7,1,0.00,1
ee48609a95c0e2f5,1,0.00,1
cf637e6ef60c2fd3,1,0.00,1
4e08f6a78a4875bd,1,0.00,1
8a014cbb9dcb1cd1,1,0.00,1
530c8529c144e605,1,0.00,1
29620d0c744ae245,1,0.00,1
adcb08ec1df52df3,1,0.00,1
878fb3bdd4897fef,1,0.00,1
d7d88312edead9f4,1,0.00,1
36c4113f6ae7fb43,1,0.00,1
065f9a6184ebbcd4,1,0.00,1
1be391b249ea3580,1,0.00,1
52760bc9711ee120,1,0.00,1
9464992f375c3d47,1,0.00,1
57cd4006f39b265e,1,0.00,1
ff71512188fbaa46,1,0.00,1
96fdf65f84ebbcd4,1,0.00,1
780bd8521f0bc64f,1,0.00,1
24fa5502260bcecc,1,0.00,1
741ccfbb8a4875bd,1,0.00,1
f5712ea104f5b394,1,0.00,1
9f61b51f,1,0.00,1
8bf7a86c0671f8e1,1,0.00,1
0e0798d5158e4944,1,0.00,1
0be32a1decb851b2,1,0.00,1
04c6ef221aa0e912,1,0.00,1
c8ffca464ea23a13,1,0.00,1
8f3a1645,1,0.00,1
da9d03fd,1,0.00,1
009350e0711ee120,1,0.00,1
c9f9ebd178d9bd10,1,0.00,1
a8536f3acd5b1559,1,0.00,1
9b1fe27806fbfd42,1,0.00,1
9ca20f064ea23a13,1,0.00,1
ea9edeb58571106b,1,0.00,1
488a9a3eff065cf0,1,0.00,1
f95bf5124ceb2e0b,1,0.00,1
dab29f537fdd04d2,1,0.00,1
3bdcb54d1f0bc64f,1,0.00,1
84bd2da36e1e2240,1,0.00,1
df8bb164526fa832,1,0.00,1
af6d4f6b0bc44f2a,1,0.00,1
99173a43958bab82,1,0.00,1
4d5e7e6bcdfde03b,1,0.00,1
6fdf1afa78d9bd10,1,0.00,1
8de03934e24c8b65,1,0.00,1
726994038a4875bd,1,0.00,1
5a7a80b7,1,0.00,1
